2.930000000000000000e+02	6.210000000000000000e+02	1.996948785331053688e+00
2.920000000000000000e+02	6.330000000000000000e+02	1.997360318268955659e+00
6.000000000000000000e+02	2.730000000000000000e+02	9.999996935598760572e-01
3.550000000000000000e+02	2.940000000000000000e+02	7.571052298153552185e-01
3.910000000000000000e+02	3.080000000000000000e+02	6.979295638043617744e-01
7.500000000000000000e+02	3.870000000000000000e+02	9.999996935598760572e-01
3.630000000000000000e+02	6.310000000000000000e+02	9.999996935598759462e-01
4.990000000000000000e+02	7.100000000000000000e+02	9.999996935598760572e-01
4.170000000000000000e+02	7.580000000000000000e+02	9.998464691681239191e-01
4.670000000000000000e+02	7.710000000000000000e+02	4.673379656894806383e+306
