2.338000000000000000e+03	3.070000000000000000e+03	9.406357377049175557e+04
2.009000000000000000e+03	2.587000000000000000e+03	6.034545901639340445e+04
2.099000000000000000e+03	7.480000000000000000e+02	1.128014098360656062e+05
2.139000000000000000e+03	9.560000000000000000e+02	6.700793442622944713e+04
2.114000000000000000e+03	2.557000000000000000e+03	6.164650819672131911e+04
2.106000000000000000e+03	4.363000000000000000e+03	9.081790163934428710e+04
8.520000000000000000e+02	1.164000000000000000e+03	1.105313278688525315e+05
1.237000000000000000e+03	1.064000000000000000e+03	5.999993442622944713e+04
1.632000000000000000e+03	2.223000000000000000e+03	5.439922950819670223e+04
1.571000000000000000e+03	3.274000000000000000e+03	4.285963934426230844e+04
1.401000000000000000e+03	1.144000000000000000e+03	8.515557377049175557e+04
2.490000000000000000e+02	1.402000000000000000e+03	6.251054098360659555e+04
1.118000000000000000e+03	2.830000000000000000e+02	9.702060655737703200e+04
2.052000000000000000e+03	9.400000000000000000e+02	6.092555737704911735e+04
1.067000000000000000e+03	3.391000000000000000e+03	6.847842622950824443e+04
5.130000000000000000e+02	3.905000000000000000e+03	7.223637704918032978e+04
1.243000000000000000e+03	3.453000000000000000e+03	4.790909836065571290e+04
1.714000000000000000e+03	3.190000000000000000e+02	5.990306557377055287e+04
1.248000000000000000e+03	5.740000000000000000e+02	9.221424590163934045e+04
1.260000000000000000e+03	3.000000000000000000e+03	4.598181967213109601e+04
2.139000000000000000e+03	3.061000000000000000e+03	3.953621311475406401e+04
6.270000000000000000e+02	2.940000000000000000e+02	7.520534426229505334e+04
1.266000000000000000e+03	2.983000000000000000e+03	3.994088524590164889e+04
1.668000000000000000e+03	3.427000000000000000e+03	3.997219672131142579e+04
1.024000000000000000e+03	2.410000000000000000e+02	9.405827868852461688e+04
2.200000000000000000e+03	3.536000000000000000e+03	2.673173770491802134e+04
8.690000000000000000e+02	2.882000000000000000e+03	7.027022950819670223e+04
9.110000000000000000e+02	1.605000000000000000e+03	4.507734426229505334e+04
1.856000000000000000e+03	3.032000000000000000e+03	3.798290163934428710e+04
1.141000000000000000e+03	3.479000000000000000e+03	5.297136065573769156e+04
1.969000000000000000e+03	2.161000000000000000e+03	6.435208196721307468e+04
1.323000000000000000e+03	1.728000000000000000e+03	9.022772131147538312e+04
3.220000000000000000e+02	2.791000000000000000e+03	4.517339344262296800e+04
1.012000000000000000e+03	2.114000000000000000e+03	4.095147540983604267e+04
5.460000000000000000e+02	3.953000000000000000e+03	7.647496721311483998e+04
1.660000000000000000e+03	2.010000000000000000e+03	7.940988524590164889e+04
2.079000000000000000e+03	1.394000000000000000e+03	8.322185245901637245e+04
1.976000000000000000e+03	1.982000000000000000e+03	4.403711475409835111e+04
9.690000000000000000e+02	2.420000000000000000e+03	3.802286885245901067e+04
1.906000000000000000e+03	1.956000000000000000e+03	8.888044262295088265e+04
1.722000000000000000e+03	3.337000000000000000e+03	6.640234426229505334e+04
1.879000000000000000e+03	2.370000000000000000e+03	6.979114754098362755e+04
9.950000000000000000e+02	2.745000000000000000e+03	4.110373770491802134e+04
1.170000000000000000e+03	2.886000000000000000e+03	4.589622950819670223e+04
1.963000000000000000e+03	1.562000000000000000e+03	6.895588524590164889e+04
1.105000000000000000e+03	9.100000000000000000e+02	7.762100000000000000e+04
1.475000000000000000e+03	4.011000000000000000e+03	2.779518032786890399e+04
6.870000000000000000e+02	2.940000000000000000e+02	5.627140983606560621e+04
1.791000000000000000e+03	3.355000000000000000e+03	3.116086885245901067e+04
4.900000000000000000e+02	4.094000000000000000e+03	3.255308196721307468e+04
2.335000000000000000e+03	1.383000000000000000e+03	7.312509836065571290e+04
1.866000000000000000e+03	2.698000000000000000e+03	3.224237704918032978e+04
2.090000000000000000e+03	1.560000000000000000e+03	7.318018032786890399e+04
1.366000000000000000e+03	4.070000000000000000e+03	3.168732786885253154e+04
1.215000000000000000e+03	1.041000000000000000e+03	3.619973770491802134e+04
5.630000000000000000e+02	3.177000000000000000e+03	3.743300000000000000e+04
1.073000000000000000e+03	1.936000000000000000e+03	5.804806557377055287e+04
1.397000000000000000e+03	1.680000000000000000e+03	3.274539344262296800e+04
1.215000000000000000e+03	3.245000000000000000e+03	2.839022950819670223e+04
1.012000000000000000e+03	7.570000000000000000e+02	5.659231147540977690e+04
9.000000000000000000e+02	2.865000000000000000e+03	4.676381967213109601e+04
1.516000000000000000e+03	2.485000000000000000e+03	3.017365573770494666e+04
2.230000000000000000e+03	2.510000000000000000e+02	4.029793442622944713e+04
1.580000000000000000e+03	1.499000000000000000e+03	4.315839344262296800e+04
1.200000000000000000e+03	3.185000000000000000e+03	4.138098360655736178e+04
1.799000000000000000e+03	4.610000000000000000e+02	5.839444262295088265e+04
